Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
56848182,2023 Feb 19 01:37:53 PM,2023 Mar 01 11:21:45 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11355.0,41-49 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,,Closed,,2023 Feb 19 01:37:53 PM,07 QUEENS,QUEENS,"1,035,940","216,775",Unspecified,QUEENS,,,,,,,,40.76152264873,-73.81341016405,POINT (-73.81341016404748 40.76152264872703)
25214055,2013 Mar 20 12:00:00 AM,2013 Mar 22 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221.0,721 LEXINGTON AVENUE,LEXINGTON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,2013 Apr 19 09:27:09 AM,2013 Mar 22 12:00:00 AM,03 BROOKLYN,BROOKLYN,"1,003,135","190,624",Unspecified,BROOKLYN,,,,,,,,40.68987546977,-73.93190248856,POINT (-73.93190248856362 40.68987546976745)
33946626,2016 Jul 27 12:00:00 AM,2016 Jul 27 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033.0,92 PINEHURST AVENUE,PINEHURST AVENUE,WEST 181 STREET,HUDSON VIEW GARDENS,,,ADDRESS,NEW YORK,,,Closed,2016 Aug 26 08:37:25 PM,2016 Jul 27 08:50:09 PM,12 MANHATTAN,MANHATTAN,"1,001,099","249,522",Unspecified,MANHATTAN,,,,,,,,40.85153914538,-73.93909644676,POINT (-73.93909644675512 40.85153914538499)
65762474,2025 Aug 04 11:34:33 AM,2025 Aug 04 11:34:33 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305.0,48 MACFARLAND AVENUE,MACFARLAND AVENUE,HASTINGS STREET,WALLACE AVENUE,HASTINGS STREET,WALLACE AVENUE,ADDRESS,STATEN ISLAND,MACFARLAND AVENUE,,Closed,,2025 Sep 02 01:19:48 PM,02 STATEN ISLAND,STATEN ISLAND,"965,273","157,223",Unspecified,STATEN ISLAND,,,,,,,,40.59819675589,-74.06833529771,POINT (-74.06833529771129 40.59819675588693)
58384474,2023 Aug 01 11:28:13 AM,2023 Aug 02 12:27:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,354 EAST   21 STREET,EAST   21 STREET,REGENT PLACE,BEVERLEY ROAD,REGENT PLACE,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,2023 Aug 01 11:28:13 AM,14 BROOKLYN,BROOKLYN,"995,594","174,513",Unspecified,BROOKLYN,,,,,,,,40.64566724765,-73.9591217217,POINT (-73.959121721701 40.6456672476512)
64588178,2025 Apr 08 02:07:50 PM,2025 Apr 08 02:07:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11101.0,11-06 45 ROAD,45 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,45 ROAD,,Closed,,2025 Apr 29 08:32:00 AM,02 QUEENS,QUEENS,"998,216","211,434",Unspecified,QUEENS,,,,,,,,40.7470030362,-73.94959675229,POINT (-73.9495967522933 40.7470030361955)
57537654,2023 May 07 01:42:34 PM,2023 May 07 01:42:34 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221.0,680 JEFFERSON AVENUE,JEFFERSON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,JEFFERSON AVENUE,,Closed,,2023 May 07 01:42:34 PM,03 BROOKLYN,BROOKLYN,"1,003,508","189,036",Unspecified,BROOKLYN,,,,,,,,40.68551597167,-73.93056202576,POINT (-73.93056202576177 40.68551597167343)
39397966,2018 Jun 07 12:00:00 AM,2018 Jun 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10467.0,3774 WILLETT AVENUE,WILLETT AVENUE,EAST 216 STREET,EAST 219 STREET,,,ADDRESS,BRONX,,,Closed,2018 Jul 07 10:07:41 AM,2018 Jun 08 12:00:00 AM,12 BRONX,BRONX,"1,021,692","261,118",Unspecified,BRONX,,,,,,,,40.88330328561,-73.86459486779,POINT (-73.86459486779188 40.88330328560512)
42248566,2019 Apr 17 08:24:21 AM,2019 Apr 22 02:29:37 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216.0,649 DEKALB AVENUE,DEKALB AVENUE,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2019 May 17 08:18:31 AM,2019 Apr 22 02:29:37 PM,03 BROOKLYN,BROOKLYN,"998,090","191,224",Unspecified,BROOKLYN,,,,,,,,40.69153165821,-73.9500930408,POINT (-73.95009304079568 40.69153165820984)
57325002,2023 Apr 15 07:17:08 AM,2023 Apr 15 07:17:08 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11218.0,702 CATON AVENUE,CATON AVENUE,EAST 7 STREET,EAST 8 STREET,EAST    7 STREET,EAST    8 STREET,ADDRESS,BROOKLYN,CATON AVENUE,,Closed,,2023 Apr 15 07:17:08 AM,12 BROOKLYN,BROOKLYN,"991,630","175,207",Unspecified,BROOKLYN,,,,,,,,40.64757631793,-73.97340529623,POINT (-73.97340529623366 40.64757631792879)
37989739,2017 Dec 20 12:00:00 AM,2018 Jan 25 03:00:09 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11369.0,32-52 103 STREET,103 STREET,32 AVENUE,NORTHERN BOULEVARD,,,ADDRESS,East Elmhurst,,,Closed,2018 Jan 19 10:18:43 AM,2018 Jan 25 03:00:09 PM,03 QUEENS,QUEENS,"1,021,416","215,651",Unspecified,QUEENS,,,,,,,,40.7585105458,-73.86584481114,POINT (-73.86584481114099 40.758510545799574)
31717178,2015 Oct 09 12:00:00 AM,2015 Oct 09 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226.0,614 EAST   16 STREET,EAST   16 STREET,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2015 Nov 08 11:51:55 AM,2015 Oct 09 11:58:03 AM,14 BROOKLYN,BROOKLYN,"994,697","170,715",Unspecified,BROOKLYN,,,,,,,,40.63524365562,-73.96235995543,POINT (-73.96235995543131 40.63524365561828)
31435572,2015 Aug 31 12:00:00 AM,2015 Aug 31 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033.0,261 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST 186 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,,Closed,2015 Sep 30 03:24:37 PM,2015 Aug 31 03:27:50 PM,12 MANHATTAN,MANHATTAN,"1,002,904","250,089",Unspecified,MANHATTAN,,,,,,,,40.85309176255,-73.93257039452,POINT (-73.93257039451625 40.85309176254558)
43812487,2019 Sep 10 03:21:15 PM,2019 Oct 03 04:26:14 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452.0,1204 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,WEST  167 STREET,ANDERSON AVENUE,WEST  167 STREET,ANDERSON AVENUE,ADDRESS,BRONX,SHAKESPEARE AVENUE,,Closed,,2019 Sep 16 12:00:00 AM,04 BRONX,BRONX,"1,005,472","244,172",Unspecified,BRONX,,,,,,,,40.83684554127,-73.92330643901,POINT (-73.92330643900992 40.836845541268715)
46534309,2020 Jun 18 07:55:39 AM,2020 Jun 18 10:46:29 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11216.0,1228 FULTON STREET,FULTON STREET,ARLINGTON PLACE,ARLINGTON PLACE,ARLINGTON PLACE,ARLINGTON PLACE,ADDRESS,BROOKLYN,FULTON STREET,,Closed,,2020 Jun 18 08:06:17 AM,03 BROOKLYN,BROOKLYN,"997,749","187,197",Unspecified,BROOKLYN,,,,,,,,40.68047899309,-73.95133075264,POINT (-73.95133075264104 40.68047899309334)
55437810,2022 Sep 16 04:02:26 PM,2022 Sep 16 04:02:26 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217.0,185 NEVINS STREET,NEVINS STREET,WARREN STREET,BALTIC STREET,WARREN STREET,BALTIC STREET,ADDRESS,BROOKLYN,NEVINS STREET,,Closed,,2022 Sep 16 04:02:26 PM,06 BROOKLYN,BROOKLYN,"988,462","188,064",Unspecified,BROOKLYN,,,,,,,,40.68286800183,-73.98481352661,POINT (-73.9848135266054 40.682868001833405)
39429388,2018 Jun 11 12:00:00 AM,2018 Jun 15 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221.0,1036 JEFFERSON AVENUE,JEFFERSON AVENUE,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2018 Jul 11 02:52:01 PM,2018 Jun 15 12:00:00 AM,04 BROOKLYN,BROOKLYN,"1,007,236","189,710",Unspecified,BROOKLYN,,,,,,,,40.68735705016,-73.91711779957,POINT (-73.91711779956783 40.68735705015555)
57309602,2023 Apr 13 07:59:53 AM,2023 Apr 13 07:59:53 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11372.0,34-47 72 STREET,72 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,72 STREET,,Closed,,2023 Apr 13 07:59:53 AM,03 QUEENS,QUEENS,"1,013,601","213,036",Unspecified,QUEENS,,,,,,,,40.75136243811,-73.89406538632,POINT (-73.89406538631785 40.75136243811301)
16716439,2010 May 23 04:37:31 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10458.0,2423 ARTHUR AVENUE,ARTHUR AVENUE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,,Pending,2010 Jun 22 04:37:31 AM,2010 May 23 04:48:08 AM,06 BRONX,BRONX,"1,015,470","251,186",Unspecified,BRONX,,,,,,,,40.85606720655,-73.88714233755,POINT (-73.88714233755 40.856067206547465)
52336750,2021 Oct 28 08:17:59 PM,2021 Oct 28 08:17:59 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238.0,53 IRVING PLACE,IRVING PLACE,GATES AVENUE,PUTNAM AVENUE,GATES AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,IRVING PLACE,,Closed,,2021 Oct 28 08:17:59 PM,02 BROOKLYN,BROOKLYN,"995,369","188,334",Unspecified,BROOKLYN,,,,,,,,40.68360310867,-73.95990971886,POINT (-73.95990971885877 40.683603108667455)
50219330,2021 Apr 07 07:27:09 AM,2021 Apr 07 07:27:09 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11229.0,2930 AVENUE U,AVENUE U,AVENUE U,NOSTRAND AVENUE,AVENUE U,NOSTRAND AVENUE,ADDRESS,BROOKLYN,,,Closed,,2021 Apr 07 07:27:09 AM,15 BROOKLYN,BROOKLYN,"1,000,458","157,982",Unspecified,BROOKLYN,,,,,,,,40.60028555331,-73.9416339187,POINT (-73.94163391870391 40.60028555330938)
28048429,2014 May 15 12:00:00 AM,2014 May 16 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458.0,2654 MARION AVENUE,MARION AVENUE,EAST 194 STREET,EAST 195 STREET,,,ADDRESS,BRONX,,,Closed,2014 Jun 14 03:25:06 PM,2014 May 16 12:00:00 AM,07 BRONX,BRONX,"1,014,471","254,313",Unspecified,BRONX,,,,,,,,40.86465335019,-73.89073953501,POINT (-73.89073953501469 40.8646533501921)
38017562,2017 Dec 26 12:00:00 AM,2018 Jan 02 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467.0,3044 WALLACE AVENUE,WALLACE AVENUE,ADEE AVENUE,BURKE AVENUE,,,ADDRESS,BRONX,,,Closed,2018 Jan 25 01:25:00 PM,2018 Jan 02 12:00:00 AM,12 BRONX,BRONX,"1,021,782","256,339",Unspecified,BRONX,,,,,,,,40.8701860405,-73.86429616667,POINT (-73.86429616666958 40.87018604049589)
52829398,2021 Dec 17 04:54:57 PM,2021 Dec 17 04:54:57 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11218.0,576 EAST FOURTH STREET,EAST FOURTH STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    4 STREET,,Closed,,2021 Dec 17 04:54:57 PM,12 BROOKLYN,BROOKLYN,"991,075","171,646",Unspecified,BROOKLYN,,,,,,,,40.63780258354,-73.97540890679,POINT (-73.97540890678651 40.637802583542765)
35859336,2017 Apr 03 12:00:00 AM,2017 Apr 18 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10075.0,428 EAST 78 STREET,EAST 78 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,,Assigned,2017 May 03 09:39:32 PM,2017 Apr 18 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,"997,433","220,293",Unspecified,MANHATTAN,,,,,,,,40.77131992179,-73.95240522452,POINT (-73.95240522451621 40.77131992178972)
41167444,2018 Dec 12 12:00:00 AM,2019 Jan 09 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11377.0,51-24 39 AVENUE,39 AVENUE,52 STREET,52 STREET,,,ADDRESS,Woodside,,,Closed,2019 Jan 11 11:43:58 AM,2019 Jan 09 12:00:00 AM,02 QUEENS,QUEENS,"1,008,674","212,061",Unspecified,QUEENS,,,,,,,,40.74870129215,-73.9118516079,POINT (-73.91185160790468 40.748701292153626)
54367502,2022 Jun 03 09:00:41 PM,2022 Jun 03 09:00:41 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11215.0,326 FIFTH STREET,FIFTH STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,5 STREET,,Closed,,2022 Jun 03 09:00:41 PM,06 BROOKLYN,BROOKLYN,"988,428","184,067",Unspecified,BROOKLYN,,,,,,,,40.67189715613,-73.98493859234,POINT (-73.98493859233639 40.6718971561298)
28421086,2014 Jul 07 12:00:00 AM,2014 Jul 21 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11207.0,229 WYONA STREET,WYONA STREET,GLENMORE AVENUE,PITKIN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2014 Aug 06 09:54:15 AM,2014 Jul 21 12:00:00 AM,05 BROOKLYN,BROOKLYN,"1,013,861","184,573",Unspecified,BROOKLYN,,,,,,,,40.67323747644,-73.89325217493,POINT (-73.89325217492727 40.67323747643909)
58048114,2023 Jun 29 06:37:27 PM,2023 Jun 29 06:37:27 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003.0,230 EAST    9 STREET,EAST    9 STREET,STUYVESANT STREET,2 AVENUE,STUYVESANT STREET,2 AVENUE,ADDRESS,NEW YORK,EAST    9 STREET,,Closed,,2023 Jun 29 06:37:27 PM,03 MANHATTAN,MANHATTAN,"987,504","205,095",Unspecified,MANHATTAN,,,,,,,,40.72961448178,-73.98825938981,POINT (-73.98825938981047 40.729614481779016)
59124975,2023 Oct 15 04:38:59 PM,2023 Oct 15 04:38:59 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468.0,2715 WEBB AVENUE,WEBB AVENUE,EAMES PLACE,WEST 195 STREET,EAMES PLACE,WEST  195 STREET,ADDRESS,BRONX,WEBB AVENUE,,Closed,,2023 Oct 15 04:38:59 PM,08 BRONX,BRONX,"1,011,346","256,129",Unspecified,BRONX,,,,,,,,40.8696478599,-73.90203025141,POINT (-73.90203025141037 40.86964785989598)
18829883,2010 Oct 05 12:00:00 AM,2010 Oct 18 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033.0,1306 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 175 STREET,WEST 176 STREET,,,ADDRESS,NEW YORK,,,Closed,2010 Nov 04 10:56:10 AM,2010 Oct 18 12:00:00 AM,12 MANHATTAN,MANHATTAN,"1,001,860","247,402",Unspecified,MANHATTAN,,,,,,,,40.84571888778,-73.93635125287,POINT (-73.93635125286563 40.845718887776925)
19934036,2011 Mar 01 12:00:00 AM,2011 Mar 07 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10467.0,2325 HOLLAND AVENUE,HOLLAND AVENUE,ASTOR AVENUE,WARING AVENUE,,,ADDRESS,BRONX,,,Closed,2011 Mar 31 11:55:04 AM,2011 Apr 11 12:00:00 AM,11 BRONX,BRONX,"1,021,432","252,681",Unspecified,BRONX,,,,,,,,40.86014743274,-73.86558194946,POINT (-73.86558194945786 40.86014743274282)
46702913,2020 Jul 01 11:00:12 PM,2020 Jul 01 11:00:12 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10459.0,953 EAST  167 STREET,EAST  167 STREET,EAST 169 STREET,SOUTHERN BOULEVARD,EAST  169 STREET,SOUTHERN BOULEVARD,ADDRESS,BRONX,EAST  167 STREET,,Closed,,2020 Jul 01 11:00:44 PM,03 BRONX,BRONX,"1,014,092","240,521",Unspecified,BRONX,,,,,,,,40.82679968162,-73.89217114333,POINT (-73.89217114332521 40.82679968162031)
26237809,2013 Sep 02 12:00:00 AM,2013 Sep 06 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216.0,270 NEW YORK AVENUE,NEW YORK AVENUE,ST JOHNS PLACE,LINCOLN PLACE,,,ADDRESS,BROOKLYN,,,Closed,2013 Oct 02 01:52:19 AM,2013 Sep 06 12:00:00 AM,08 BROOKLYN,BROOKLYN,"998,783","183,780",Unspecified,BROOKLYN,,,,,,,,40.67109846269,-73.94761014161,POINT (-73.9476101416052 40.671098462693855)
39182406,2018 May 13 12:00:00 AM,2018 Jun 01 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314.0,725 HARRIS AVENUE,HARRIS AVENUE,WESTWOOD AVENUE,PRESIDENT STREET,,,ADDRESS,STATEN ISLAND,,,Closed,2018 Jun 12 08:36:59 AM,2018 Jun 01 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,"946,484","159,543",Unspecified,STATEN ISLAND,,,,,,,,40.60450452901,-74.13600650549,POINT (-74.13600650548521 40.60450452901048)
39535840,2018 Jun 22 12:00:00 AM,2018 Jun 22 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225.0,410 EASTERN PARKWAY,EASTERN PARKWAY,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2018 Jul 22 06:26:17 AM,2018 Jun 22 06:29:26 AM,09 BROOKLYN,BROOKLYN,"996,798","183,410",Unspecified,BROOKLYN,,,,,,,,40.6700859316,-73.95476653455,POINT (-73.95476653454561 40.670085931603296)
46864085,2020 Jul 15 08:24:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10016.0,235 EAST   40 STREET,EAST   40 STREET,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,ADDRESS,NEW YORK,EAST   40 STREET,,In Progress,,,06 MANHATTAN,MANHATTAN,"991,484","212,109",Unspecified,MANHATTAN,,,,,,,,40.74886381088,-73.9738917898,POINT (-73.9738917898029 40.74886381088256)
35278174,2017 Jan 18 12:00:00 AM,2017 Jan 27 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10463.0,FT INDEPENDENCE STREET,FT INDEPENDENCE STREET,BAILEY PLACE,ORLOFF AVENUE,,,BLOCKFACE,BRONX,,,Closed,2017 Feb 17 12:38:00 PM,2017 Jan 27 12:00:00 AM,08 BRONX,BRONX,"1,012,207","260,517",Unspecified,BRONX,,,,,,,,40.88168887359,-73.89889886514,POINT (-73.89889886513741 40.881688873590534)
50162848,2021 Mar 31 04:42:08 PM,2021 Apr 06 01:48:48 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377.0,48-27 63 STREET,63 STREET,LAUREL HILL BOULEVARD,50 AVENUE,LAUREL HILL BOULEVARD,50 AVENUE,ADDRESS,Woodside,63 STREET,,Closed,,2021 Mar 31 04:42:08 PM,02 QUEENS,QUEENS,"1,011,202","208,075",Unspecified,QUEENS,,,,,,,,40.73775338037,-73.9027438099,POINT (-73.90274380990033 40.737753380366726)
62409094,2024 Sep 12 10:07:14 PM,2024 Sep 16 07:56:58 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10025.0,254 WEST   98 STREET,WEST   98 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,ADDRESS,NEW YORK,WEST   98 STREET,,Closed,,2024 Sep 12 10:07:14 PM,07 MANHATTAN,MANHATTAN,"992,200","229,334",Unspecified,MANHATTAN,,,,,,,,40.79614131478,-73.97128729922,POINT (-73.97128729922215 40.796141314783256)
42582474,2019 May 03 06:17:52 PM,2019 Oct 03 04:01:07 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211.0,12 HAVEMEYER STREET,HAVEMEYER STREET,NORTH 9 STREET,NORTH 8 STREET,NORTH 9 STREET,NORTH 8 STREET,ADDRESS,BROOKLYN,,,Closed,2019 Jun 02 06:17:52 PM,2019 May 03 10:20:58 PM,01 BROOKLYN,BROOKLYN,"997,258","200,210",Unspecified,BROOKLYN,,,,,,,,40.71619737438,-73.95307586944,POINT (-73.95307586944374 40.716197374384464)
53038461,2022 Jan 12 08:35:44 AM,2022 Jan 12 08:35:44 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11226.0,28 LENOX ROAD,LENOX ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,,Closed,,2022 Jan 12 08:35:44 AM,14 BROOKLYN,BROOKLYN,"995,807","177,416",Unspecified,BROOKLYN,,,,,,,,40.65363507641,-73.95834919904,POINT (-73.9583491990362 40.653635076407994)
60193575,2024 Jan 31 02:29:04 AM,2024 Jan 31 02:29:04 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452.0,1591 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST MOUNT EDEN AVENUE,CROSS BRONX EP NB EN JEROME AV,EAST MOUNT EDEN AVENUE,CROSS BRONX EP NB EN JEROME AV,ADDRESS,BRONX,TOWNSEND AVENUE,,Closed,,2024 Jan 31 02:29:04 AM,04 BRONX,BRONX,"1,008,132","246,868",Unspecified,BRONX,,,,,,,,40.84423847932,-73.91368394871,POINT (-73.91368394870703 40.844238479321234)
40488650,2018 Oct 08 12:00:00 AM,2018 Oct 12 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11365.0,69-75 181 STREET,181 STREET,69 AVENUE,73 AVENUE,,,ADDRESS,Fresh Meadows,,,Closed,2018 Nov 07 12:22:44 PM,2018 Oct 12 12:00:00 AM,08 QUEENS,QUEENS,"1,042,607","206,001",Unspecified,QUEENS,,,,,,,,40.73190931642,-73.78943729499,POINT (-73.78943729499017 40.73190931641953)
49644536,2021 Jan 28 07:36:03 PM,2021 Jan 28 07:36:03 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10455.0,673 DAWSON STREET,DAWSON STREET,EAST 155 STREET,LEGGETT AVENUE,EAST  155 STREET,LEGGETT AVENUE,ADDRESS,BRONX,DAWSON STREET,,Closed,,2021 Jan 28 07:36:03 PM,02 BRONX,BRONX,"1,011,394","236,770",Unspecified,BRONX,,,,,,,,40.81651295694,-73.90193505992,POINT (-73.90193505991685 40.816512956935846)
52940524,2022 Jan 01 08:46:08 PM,2022 Jan 01 08:46:08 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,410 EAST   17 STREET,EAST   17 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,EAST   17 STREET,,Closed,,2022 Jan 01 08:46:08 PM,14 BROOKLYN,BROOKLYN,"994,672","172,774",Unspecified,BROOKLYN,,,,,,,,40.64089520003,-73.96244684891,POINT (-73.96244684891197 40.64089520002904)
21494761,2011 Sep 22 12:00:00 AM,2011 Sep 23 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11226.0,1010 FLATBUSH AVENUE,FLATBUSH AVENUE,ALBEMARLE ROAD,REGENT PLACE,,,ADDRESS,BROOKLYN,,,Closed,2011 Oct 22 09:23:12 AM,2011 Sep 23 12:00:00 AM,14 BROOKLYN,BROOKLYN,"995,871","174,908",Unspecified,BROOKLYN,,,,,,,,40.6467510781,-73.95812286762,POINT (-73.9581228676236 40.6467510780955)
50253292,2021 Apr 11 01:53:02 PM,2021 Apr 23 09:51:20 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11221.0,441 HART STREET,HART STREET,STUYVESANT AVENUE,BROADWAY,STUYVESANT AVENUE,BROADWAY,ADDRESS,BROOKLYN,HART STREET,,Closed,,2021 Apr 11 01:53:02 PM,03 BROOKLYN,BROOKLYN,"1,002,965","192,511",Unspecified,BROOKLYN,,,,,,,,40.69505520836,-73.93251024969,POINT (-73.93251024968902 40.695055208359754)
